num       tox                 	h0         	stress vth value	 stress ids value 	aged vth value 	   aged ids value 
1299 	0.4540467575  	0.4540467575 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1953 	0.4527106674  	0.4527106674 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
770 	0.453934974  	0.453934974 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
310 	0.4562761046  	0.4562761046 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
593 	0.4546628781  	0.4546628781 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
711 	0.4544066135  	0.4544066135 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1704 	0.4585502756  	0.4585502756 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
481 	0.4547624601  	0.4547624601 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
394 	0.4586760256  	0.4586760256 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
789 	0.4565756749  	0.4565756749 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
989 	0.4597629103  	0.4597629103 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1404 	0.4576001674  	0.4576001674 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
101 	0.4602250146  	0.4602250146 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
433 	0.4595848885  	0.4595848885 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1927 	0.4605652734  	0.4605652734 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
850 	0.4606001467  	0.4606001467 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
389 	0.4608358447  	0.4608358447 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1828 	0.460977188  	0.460977188 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1707 	0.4615785358  	0.4615785358 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1222 	0.4616560832  	0.4616560832 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
513 	0.4618410973  	0.4618410973 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1180 	0.4626505626  	0.4626505626 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1698 	0.4639701373  	0.4639701373 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1686 	0.4643863496  	0.4643863496 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1679 	0.4640506583  	0.4640506583 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
759 	0.4637835013  	0.4637835013 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1789 	0.4648762404  	0.4648762404 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1784 	0.4618259177  	0.4618259177 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1558 	0.4651989303  	0.4651989303 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1393 	0.4645924453  	0.4645924453 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
779 	0.4647738557  	0.4647738557 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
4 	0.4661322752  	0.4661322752 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
719 	0.4670485624  	0.4670485624 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1534 	0.4645636133  	0.4645636133 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1477 	0.4678873067  	0.4678873067 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
693 	0.4700643218  	0.4700643218 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
134 	0.4711758198  	0.4711758198 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
392 	0.465621774  	0.465621774 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
815 	0.47173438  	0.47173438 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
14 	0.4700914412  	0.4700914412 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1185 	0.4672918444  	0.4672918444 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
466 	0.4726760544  	0.4726760544 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1033 	0.4680093292  	0.4680093292 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
358 	0.4740322528  	0.4740322528 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1813 	0.4734188345  	0.4734188345 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
516 	0.4725375795  	0.4725375795 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1004 	0.4746850703  	0.4746850703 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
316 	0.4676124587  	0.4676124587 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1104 	0.4761070288  	0.4761070288 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
53 	0.4668694013  	0.4668694013 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1612 	0.4679510854  	0.4679510854 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1277 	0.4738181774  	0.4738181774 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1064 	0.4771992205  	0.4771992205 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
873 	0.4785732604  	0.4785732604 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
209 	0.4784026814  	0.4784026814 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1799 	0.4743680047  	0.4743680047 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1306 	0.4790370232  	0.4790370232 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
169 	0.4783451671  	0.4783451671 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1138 	0.4781148907  	0.4781148907 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1228 	0.4791123942  	0.4791123942 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
959 	0.4754937118  	0.4754937118 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1936 	0.4791515207  	0.4791515207 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
974 	0.4809905511  	0.4809905511 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
950 	0.4810535893  	0.4810535893 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1147 	0.4803971889  	0.4803971889 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
475 	0.4822036295  	0.4822036295 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
894 	0.4830382828  	0.4830382828 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
982 	0.4831765289  	0.4831765289 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1754 	0.485703308  	0.485703308 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
269 	0.483980118  	0.483980118 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1223 	0.4852867651  	0.4852867651 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1304 	0.4866431916  	0.4866431916 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
618 	0.4868928251  	0.4868928251 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
426 	0.488641069  	0.488641069 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1524 	0.486817777  	0.486817777 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1439 	0.4887333988  	0.4887333988 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
259 	0.4891581173  	0.4891581173 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
179 	0.4892770747  	0.4892770747 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
926 	0.4901811029  	0.4901811029 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1579 	0.4904182722  	0.4904182722 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
563 	0.4908442502  	0.4908442502 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1469 	0.4896464839  	0.4896464839 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1987 	0.4908729495  	0.4908729495 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
224 	0.4912805944  	0.4912805944 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
324 	0.4914616225  	0.4914616225 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1449 	0.492597244  	0.492597244 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
336 	0.4914691882  	0.4914691882 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
883 	0.492816983  	0.492816983 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1027 	0.4936859124  	0.4936859124 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1049 	0.4929102677  	0.4929102677 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1884 	0.4971377171  	0.4971377171 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
933 	0.4971160198  	0.4971160198 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
194 	0.497414831  	0.497414831 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1661 	0.4975971411  	0.4975971411 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
800 	0.4980560029  	0.4980560029 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
717 	0.4982940603  	0.4982940603 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1214 	0.5005793913  	0.5005793913 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
518 	0.49867279  	0.49867279 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1588 	0.5002406438  	0.5002406438 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
79 	0.503567706  	0.503567706 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1631 	0.5010334881  	0.5010334881 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
644 	0.5032991037  	0.5032991037 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
584 	0.5036428011  	0.5036428011 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
152 	0.5049248802  	0.5049248802 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
455 	0.5055371868  	0.5055371868 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
951 	0.5048935132  	0.5048935132 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1336 	0.5050123047  	0.5050123047 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
820 	0.5040488546  	0.5040488546 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1121 	0.5061334043  	0.5061334043 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1918 	0.5066454208  	0.5066454208 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1713 	0.5057796934  	0.5057796934 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1387 	0.5054970383  	0.5054970383 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1194 	0.5072394195  	0.5072394195 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1742 	0.5073226286  	0.5073226286 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
119 	0.5076976288  	0.5076976288 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
449 	0.5079198654  	0.5079198654 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
773 	0.5099559747  	0.5099559747 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
239 	0.5106163917  	0.5106163917 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1359 	0.5142079674  	0.5142079674 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
530 	0.51238818  	0.51238818 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
608 	0.5096500255  	0.5096500255 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
678 	0.5148704545  	0.5148704545 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1798 	0.5136970432  	0.5136970432 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1494 	0.5175715602  	0.5175715602 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1997 	0.5194428566  	0.5194428566 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1034 	0.5179275338  	0.5179275338 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
863 	0.5233258631  	0.5233258631 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
373 	0.5217342548  	0.5217342548 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1970 	0.5226509033  	0.5226509033 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1420 	0.5236739013  	0.5236739013 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1979 	0.5261389719  	0.5261389719 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1364 	0.5235848464  	0.5235848464 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1483 	0.5303178918  	0.5303178918 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
785 	0.5294453234  	0.5294453234 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
539 	0.5242093278  	0.5242093278 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1237 	0.5293221893  	0.5293221893 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1279 	0.5309489421  	0.5309489421 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
44 	0.5260730876  	0.5260730876 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
419 	0.5313366182  	0.5313366182 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
429 	0.5322769736  	0.5322769736 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1689 	0.5325964018  	0.5325964018 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1378 	0.5348185513  	0.5348185513 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
286 	0.5345235747  	0.5345235747 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1541 	0.535925685  	0.535925685 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1901 	0.5367877382  	0.5367877382 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1559 	0.5410515278  	0.5410515278 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
916 	0.542217104  	0.542217104 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
764 	0.5391755723  	0.5391755723 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
353 	0.5440627212  	0.5440627212 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
496 	0.5431408362  	0.5431408362 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1959 	0.5460156316  	0.5460156316 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
633 	0.5472779269  	0.5472779269 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
98 	0.5444106914  	0.5444106914 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
229 	0.5509780667  	0.5509780667 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
174 	0.5456964603  	0.5456964603 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
